"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"摩根平衡基金","TFLP","台幣","股票債券平衡型價值型股票型","2000/09/28","RR4","無","2026/05/11","104.58","31.75","56.53","103.11","167.88","945.8","16.54","1.27","0.77","2026/03/31","49.5445億","",""
"摩根亞洲增長基金","TFLQ","美元","股票型","2007/05/14","RR5","無","2026/05/08","29.48","18.25","25.82","59.7","72","194.8","14.27","0.96","1.57","2026/03/31","593.00百萬(美元)","3",""
"摩根亞洲基金-一般型(原名稱：摩根亞洲基金)","TFLS","台幣","跨國投資股票型區域型","1995/10/18","RR5","無","2026/05/08","105.44","17.23","27.79","65.94","73.88","954.4","13.25","1.12","1.38","2026/03/31","45.1453億","3",""
"摩根亞洲小型企業基金","TFLT","美元","中小型股","1991/12/02","RR5","無","2026/05/08","481.32","17.96","30.05","56.4","74.95","N/A","9.15","1.41","0.84","2026/03/31","171.00百萬(美元)","4.5",""
"摩根東方科技基金-累積型(原名稱：摩根東方科技基金)","TFLU","台幣","跨國投資股票型區域型","1997/09/08","RR5","無","2026/05/08","84.04","26.22","34.16","91","124.77","739.56","20.62","0.94","2.12","2026/03/31","40.7155億","4",""
"摩根絕對日本基金-累積型","TFLW","台幣","跨國投資股票型單一國家","2006/04/04","RR4","無","2026/05/08","23.55","2.35","7.29","29.04","62.19","135.5","8.86","0.81","0.23","2026/03/31","12.9232億","3",""
"摩根新興日本基金","TFLY","台幣","跨國投資股票型單一國家","1995/01/21","RR4","無","2026/05/08","44.69","7.2","17.02","35.71","58.14","346.9","9.72","0.89","0.29","2026/03/31","8.7314億","3",""
"摩根龍揚基金-累積型","TFMC","台幣","跨國投資股票型全球市場","1997/01/29","RR5","無","2026/05/08","60.88","17.51","21.52","59","61.79","508.8","13.57","1","1.14","2026/03/31","60.7763億","3.5",""
"摩根基金－環球短債基金 - JPM環球短債(美元)- A股(累計)","TFMD","美元","債券型","2009/07/21","RR2","無","2026/05/08","13.25","-0.08","0.91","3.11","13.34","32.5","0.87","0.62","0.29","2026/03/31","585.00百萬(美元)","2.5",""
"摩根總收益組合基金-累積型","TFME","台幣","全球組合型債券型","2010/12/20","RR2","無","2026/05/08","11.8893","-0.5","0.54","3.85","7.36","18.9","1.73","0.43","0.62","2026/03/31","11.6618億","1.5",""
"摩根金龍收成基金","TFMF","台幣","跨國投資股票型區域型","2008/09/22","RR5","無","2026/05/08","40.73","17.51","21.47","58.92","61.88","307.3","13.61","0.99","0.89","2026/03/31","5.6557億","3",""
"聯博-歐洲收益基金 A2股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFMH","美元","債券型","1999/03/02","RR3","無","2026/05/08","26.3","-1.17","1.78","7.04","23.71","N/A","5.29","0.31","0.41","2026/02/28","1251.00百萬(歐元)","4",""
"貝萊德日本靈活股票基金 A2 日圓","TFMI","日圓","股票型","2005/02/28","RR4","無","2026/05/08","4028","-0.44","13.4","40.99","91.54","N/A","13.3","0.75","0.16","2026/03/31","169634.00百萬(日圓)","2.5",""
"德銀遠東DWS台灣旗艦基金","TFML","台幣","國內股票開放型一般股票型","2001/08/02","RR4","無","2026/05/11","124.12","46.66","82.74","176.01","296.68","1141.2","26.33","1.18","1.38","2026/03/31","15.8876億","2.5",""
"元大店頭基金","TFMM","台幣","國內股票開放型上櫃股票型","1997/01/27","RR5","無","2026/05/11","48.76","46.78","98.45","184.31","221.64","387.11","23.1","1.38","0.96","2026/03/31","15.1948億","4",""
"M＆G日本小型股基金A(歐元)","TFMN","歐元","中小型股","2018/10/26","RR4","無","2026/05/08","61.2497","7.66","20.95","31.48","43.18","106.89","8.15","0.95","0.05","2026/03/31","313.00百萬(歐元)","3",""
"元大新中國基金-新台幣","TFMP","台幣","跨國投資股票型全球市場","2009/04/02","RR5","無","2026/05/08","14.51","13.54","21.12","45.39","56.53","45.1","15.01","0.73","1.11","2026/03/31","6.8538億","3",""
"元大全球不動產證券化基金(A)-不配息型","TFMQ","台幣","不動產證券化型","2006/01/19","RR4","無","2026/05/08","20.02","11.22","20.97","35","54.24","90.85","10.07","0.85","1.22","2026/03/31","5.744億","5",""
"元大全球ETF穩健組合基金","TFMR","台幣","全球組合型平衡型","2005/03/08","RR3","無","2026/05/08","22.63","5.45","12.76","29.39","43.59","126.3","6.72","1.08","0.49","2026/03/31","14.6516億","3.5",""
"施羅德台灣樂活中小基金-A類型","TFMS","台幣","國內股票開放型中小型","2007/11/16","RR5","無","2026/05/11","178.94","76.68","150.79","257.95","436.55","1689.4","37.37","1.07","2.21","2026/03/31","7.478億","3",""
"富蘭克林華美中國傘型基金之中國A股基金-新臺幣","TFMU","台幣","跨國投資股票型區域型","2014/07/02","RR5","無","2026/05/08","11.41","11.43","17.87","42.09","29.66","14.1","15.23","0.67","1.17","2026/03/31","22.7485億","2",""
"摩根投資基金－策略總報酬基金 - JPM策略總報酬(歐元)- A股(累計)(本基金有相當比重投資於非投資等級之高風險債券)","TFMV","歐元","平衡型","1998/10/23","RR3","無","2026/05/08","185.42","-3.04","-3.03","-4.23","-7.6","N/A","5.88","-0.26","0.3","2026/03/31","1444.00百萬(美元)","1",""
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(累計)(本基金有相當比重投資於非投資等級之高風險債券)","TFMW","美元","平衡型","2012/05/30","RR3","無","2026/05/08","272.05","3.46","7.46","16.44","32.6","119.08","2.9","1.41","0.32","2026/03/31","19846.00百萬(美元)","2.5",""
"瀚亞投資-美國特優級債券基金A(美元)","TFMX","美元","公司債券","2004/12/16","RR2","無","2026/05/08","15.424","0.05","0.59","5.28","10.97","54.24","2.21","0.52","0.9","2026/03/31","212.00百萬(美元)","2.5",""
"M＆G北美股息基金A(美元)(本基金並無保證收益及配息)","TFMY","美元","股票型","2018/11/09","RR4","無","2026/05/08","45.4829","3.58","6.38","18.28","58.48","123.82","10.56","0.44","0.78","2026/03/31","367.00百萬(美元)","2",""
"霸菱歐洲精選信託基金-A類美元累積型","TFNA","美元","中小型股","2013/12/16","RR4","無","2026/05/08","80.98","2.3","16.64","16.85","30.8","N/A","12.74","0.34","1.1","2026/03/31","442.00百萬(歐元)","2",""
"霸菱德國增長基金-A類歐元累積型","TFNB","歐元","股票型","2000/08/29","RR4","無","2026/05/08","16.34","-0.97","4.88","4.21","46.68","217.28","10.89","0.09","0.9","2026/03/31","354.00百萬(歐元)","2.5",""
"柏瑞環球基金-柏瑞印度股票基金A","TFNC","美元","股票型","2005/09/12","RR5","無","2026/05/08","84.426","-7","-9.3","-2.31","20.92","575.41","11.98","-0.07","0.88","2026/03/31","537.00百萬(美元)","4",""
"元大全球新興市場精選組合基金","TFNL","台幣","全球組合型股票型","2006/06/27","RR5","無","2026/05/08","22.64","16.4","32.71","64.06","72.82","126.4","12.74","1.13","1.08","2026/03/31","4.34億","4",""
"元大大中華價值指數基金-新台幣","TFNM","台幣","跨國投資指數型","2009/05/21","RR5","無","2026/05/08","25.519","3.17","4.74","31.82","60.5","155.19","11.49","0.69","0.83","2026/03/31","4.2657億","3",""
"M＆G收益優化基金A(美元避險)","TFNN","美元","債券型","2018/09/07","RR3","無","2026/05/08","12.6099","-0.09","0.56","4.76","18.13","26.1","1.53","0.65","0.29","2026/03/31","8092.00百萬(歐元)","3",""
"凱基醫院及長照產業基金-新臺幣A","TFNO","台幣","跨國投資股票型全球市場","2017/05/02","RR3","無","2026/05/08","15.04","-8.57","-7.79","5.4","1.69","50.4","12.73","0.11","-0.25","2026/03/31","2.3033億","1.5",""
"凱基醫院及長照產業基金-美元A","TFNP","美元","跨國投資股票型全球市場","2017/05/02","RR3","無","2026/05/08","14.3876","-7.85","-8.94","1.57","-0.77","43.88","9.94","0.02","0.01","2026/03/31","0.5712億","1.5",""
"貝萊德美國增長基金A2 美元","TFNW","美元","股票型","1999/04/30","RR4","無","2026/05/08","59.05","15.38","11.21","28.87","97.89","490.5","18.39","0.41","1.55","2026/03/31","358.00百萬(美元)","4",""
"野村環球基金-累積類型新臺幣計價","TFNY","台幣","跨國投資股票型全球市場","1988/11/28","RR3","","2026/05/08","41.27","3.95","10.85","28.21","78.81","543.34","8.78","0.8","0.73","2026/03/31","48.1501億","3",""
"野村環球基金-美元計價","TFNZ","美元","跨國投資股票型全球市場","2017/05/09","RR3","無","2026/05/08","28.97","4.77","9.57","23.8","74.62","189.7","9.2","0.65","1","2026/03/31","3.6172億","2.5",""
"聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/現金)","TFO1","美元","平衡型","2014/12/11","RR3","月配","2026/05/08","9.25","1.99","5.35","16.6","40.97","57.45","3.96","1.04","0.42","2026/03/31","3409.00百萬(美元)","3",""
"瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFO2","台幣","全球組合型平衡型","2018/09/26","RR3","月配","2026/05/08","9.71","4.73","9.38","22.11","39.35","56.38","5.38","1.02","0.47","2026/03/31","25.8013億","3",""
"瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFO3","美元","全球組合型平衡型","2018/09/26","RR3","月配","2026/05/08","8.46","5.48","8.46","19.41","39.28","53.12","6.14","0.79","0.69","2026/03/31","182.8377億","2.5",""
"貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO4","美元","股票型","2014/10/08","RR3","月配","2026/05/08","9.8","5.39","11.38","19.22","52.83","132.72","6.36","0.76","0.66","2026/03/31","11917.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO5","台幣","多重資產型","2019/09/25","RR3","月配","2026/05/08","9.5045","3.42","5.39","21.15","46.72","54.43","6.27","0.84","0.54","2026/03/31","15.4067億","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO6","美元","多重資產型","2019/09/25","RR3","月配","2026/05/08","10.0847","4.21","5.39","20.43","54.55","72.54","6.64","0.77","0.7","2026/03/31","6.7573億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO7","美元","平衡型","2012/08/31","RR3","月配","2026/05/08","130.01","3","6.98","15.93","32","105.58","2.66","1.48","0.29","2026/03/31","19846.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO8","澳幣","平衡型","2013/03/28","RR3","月配","2026/05/08","9.29","2.64","6.56","14.97","27.21","85.42","2.58","1.44","0.27","2026/03/31","19846.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO9","美元","債券型","2014/12/19","RR3","月配","2026/05/08","7.65","0.4","1.83","4.88","16.94","46.34","1.16","0.88","0.37","2026/03/31","13631.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德亞洲老虎債券基金 A6 美元 (穩定配息)(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFOB","美元","債券型","2012/04/02","RR3","月配","2026/05/08","8.38","-0.02","1.25","8.04","20.51","45.66","2.71","0.7","1.01","2026/03/31","2137.00百萬(美元)","4.5",""
"富蘭克林華美全球債券組合基金-分配型(本基金之配息來源可能為本金)","TFOG","台幣","全球組合型債券型","2007/05/15","RR3","月配","2026/05/08","6.3973","-0.31","2.48","10.59","18.89","21.31","3.42","0.75","1","2026/03/31","2.9784億","3",""
"摩根基金－美國複合收益債券基金 - JPM 美國複合收益債券(美元)－ A股(每月派息)(本基金之配息來源可能為本金)","TFOH","美元","債券型","2010/04/06","RR2","月配","2026/05/08","8.31","-0.43","0.21","3.99","9.34","42.04","2.3","0.34","0.99","2026/03/31","4844.00百萬(美元)","2.5",""
"摩根基金－環球企業債券基金 - JPM環球企業債券(美元)- A股(每月派息)(本基金之配息來源可能為本金)","TFOJ","美元","債券型","2010/09/03","RR2","月配","2026/05/08","90.28","-0.77","0.3","4.75","15.93","63.26","1.92","0.52","0.69","2026/03/31","6254.00百萬(美元)","3",""
"瀚亞投資─亞洲債券基金Aadm(澳幣避險月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFOM","澳幣","債券型","2012/06/18","RR3","月配","2026/05/08","5.876","0.05","0.78","6.23","14.86","32.77","2.27","0.62","0.84","2026/03/31","2450.00百萬(美元)","3.5",""
"瀚亞投資-亞洲債券基金Adm(美元月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFON","美元","債券型","2009/06/01","RR3","月配","2026/05/08","7.411","0.08","0.96","6.82","18.03","68.67","2.3","0.68","0.86","2026/03/31","2450.00百萬(美元)","4",""
"瀚亞投資-優質公司債基金 Adm(美元月配)(本基金配息來源可能為本金)","TFOQ","美元","公司債券","2007/11/30","RR2","月配","2026/05/08","9.329","-0.004","0.69","5.36","12.61","N/A","2.13","0.55","0.91","2026/03/31","2839.00百萬(美元)","2.5",""
"新台幣貨幣帳戶(停泊標的)","TFOR","台幣","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"美元貨幣帳戶(停泊標的)","TFOS","美元","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"澳幣貨幣帳戶(停泊標的)","TFOT","澳幣","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"摩根基金－亞太入息基金 - JPM亞太入息(美元)－ A股(每月派息)(本基金之配息來源可能為本金且並無保證收益及配息)","TFOV","美元","平衡型","2012/05/25","RR3","月配","2026/05/08","123.94","5.4","9.71","24.54","41.29","134.11","4.67","1.3","0.53","2026/03/31","1475.00百萬(美元)","3",""
"聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP1","美元","債券型","2014/01/09","RR3","月配","2026/05/08","9.09","-0.08","1.01","5.55","16.91","40.37","2.28","0.53","0.91","2026/03/31","21861.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP2","澳幣","債券型","2014/01/14","RR3","月配","2026/05/08","8.56","-0.18","0.87","5.11","13.47","35.79","2.25","0.49","0.88","2026/03/31","21861.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP3","美元","債券型","2014/02/20","RR3","月配","2026/05/08","9.36","0.6","2.03","5.88","27.07","56.36","0.82","1.58","0.21","2026/03/31","1712.00百萬(美元)","4","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP4","台幣","多重資產型","2018/04/23","RR3","月配","2026/05/08","8.54","5.73","9.23","20.83","31.96","55.93","6.78","0.77","0.54","2026/03/31","249.9505億","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP5","美元","多重資產型","2020/07/21","RR3","月配","2026/05/08","7.83","-0.23","0.41","5.14","21.06","12.37","2.73","0.4","0.11","2026/03/31","1.31億","1.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP6","美元","平衡型","2012/10/16","RR3","月配","2026/05/08","8.8115","5.84","8.35","19.22","44.97","179.24","6.11","0.79","0.49","2026/03/31","53240.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP7","歐元","平衡型","2013/05/02","RR3","月配","2026/05/08","8.2959","5.28","7.24","16.65","37.08","108.29","6.07","0.69","0.49","2026/03/31","53240.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP8","澳幣","平衡型","2012/10/15","RR3","月配","2026/05/08","8.1221","5.72","8.02","18.44","40.13","176.3","6.13","0.75","0.49","2026/03/31","53240.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP9","美元","股票型","2013/10/02","RR4","月配","2026/05/08","11.3845","-0.77","10.55","15.36","48.09","146.06","8.13","0.48","0.68","2026/03/31","1750.00百萬(歐元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-美國收益基金 AT股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPB","美元","債券型","2002/09/16","RR3","月配","2026/05/08","6.33","-0.16","0.91","5.52","16.97","193.63","2.22","0.54","0.88","2026/03/31","21861.00百萬(美元)","3.5",""
"聯博-美國收益基金AT股澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPC","澳幣","債券型","2010/07/30","RR3","月配","2026/05/08","10.27","-0.15","0.9","5.13","13.51","78.26","2.24","0.49","0.87","2026/03/31","21861.00百萬(美元)","3",""
"元大全球不動產證券化基金(B)-配息型(基金之配息來源可能為本金)","TFPQ","台幣","不動產證券化型","2005/06/02","RR4","月配","2026/05/08","11.75","11.22","20.85","35.03","54.22","101.73","10","0.86","1.22","2026/03/31","8.241億","5",""
"貝萊德全球股票收益基金 A6 美元 (穩定配息)(基金之配息來源可能為本金)","TFPT","美元","股票型","2012/02/01","RR3","月配","2026/05/08","19.79","3.15","10.35","24.34","41.75","176.56","8.98","0.68","0.95","2026/03/31","992.00百萬(美元)","3",""
"貝萊德亞洲老虎債券基金A8多幣別穩定月配息股份-澳幣避險(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPU","澳幣","債券型","2013/02/20","RR3","月配","2026/05/08","8.11","-0.11","1.09","7.63","17.2","33.19","2.69","0.66","1","2026/03/31","2137.00百萬(美元)","4",""
"安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ1","美元","債券型","2017/03/01","RR3","月配","2026/05/08","8.21","-0.11","1.06","5.63","15.29","24.5","1.73","0.71","0.55","2026/03/31","473.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)(2026/2/6暫停新申購)","TFQ2","美元","平衡型","2022/01/03","RR3","月配","2026/05/08","85.37","3.17","7.18","17.92","39.9","22.06","4.46","1","0.5","2026/03/31","871.00百萬(美元)","3","★2026/2/6暫停新申購★僅供一生傳富/招財進保/世紀贏家商品連結"
"施羅德環球基金系列－環球收益成長(美元)A-月配固定2 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供招財進保、世紀贏家商品連結)(2025/08/22暫停新申購)","TFQ4","美元","平衡型","2018/11/14","RR3","月配","2026/05/08","142.5547","5.79","12.81","29.26","59.31","79.68","6.11","1.18","0.67","2026/03/31","1409.00百萬(美元)","4","★2025/08/22暫停新申購★僅供招財進保、世紀贏家商品連結"
"聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ5","美元","平衡型","2014/12/11","RR3","月配","2026/05/08","9.25","1.99","5.35","16.6","40.97","57.45","3.96","1.04","0.42","2026/03/31","3409.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ6","美元","全球組合型平衡型","2018/09/26","RR3","月配","2026/05/08","8.46","5.48","8.46","19.41","39.28","53.12","6.14","0.79","0.69","2026/03/31","182.8377億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ7","台幣","全球組合型平衡型","2018/09/26","RR3","月配","2026/05/08","9.71","4.73","9.38","22.11","39.35","56.38","5.38","1.02","0.47","2026/03/31","25.8013億","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A(Mdis)股(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)","TFQ9","美元","平衡型","1999/07/01","RR3","月配","2026/05/08","9.96","1.33","7.6","16.03","28.88","313.41","3.71","1.08","0.32","2026/03/31","11471.00百萬(美元)","3",""
"施羅德環球基金系列 - 環球收益股票 (美元)A1-月配固定(基金之配息來源可能為本金)","TFQA","美元","股票型","2005/07/29","RR3","月配","2026/05/08","155.7247","3.28","17.02","30.61","44.9","206.3","9.83","0.77","0.49","2026/03/31","254.00百萬(美元)","3.5",""
"瀚亞投資─美國優質債券基金Aadm(澳幣避險月配)(本基金配息來源可能為本金)","TFQF","澳幣","公司債券","2012/06/18","RR2","月配","2026/05/08","8.479","0.03","0.71","5.37","11.75","46.37","2.09","0.56","0.87","2026/03/31","415.00百萬(美元)","2.5",""
"瀚亞投資─優質公司債基金Aadmc1(澳幣避險穩定月配) (本基金配息來源可能為本金)","TFQG","澳幣","公司債券","2013/03/01","RR2","月配","2026/05/08","7.238","-0.04","0.49","4.72","9.31","29.06","2.09","0.47","0.9","2026/03/31","2839.00百萬(美元)","2",""
"景順健康護理創新基金A-年配息股 美元","TFQJ","美元","健康護理股","1994/03/03","RR3","無","2026/05/08","195.77","-5.07","-5.5","4.82","8.95","N/A","11.12","0.11","0.7","2026/03/31","224.00百萬(美元)","2.5",""
"聯博-短期債券基金 AT股美元(基金之配息來源可能為本金)","TFQK","美元","債券型","2002/09/26","RR2","月配","2026/05/08","7.22","0.13","0.95","2.9","11.49","N/A","0.89","0.53","0.27","2026/03/31","414.00百萬(美元)","2.5",""
"聯博-歐洲收益基金 AT股歐元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFQO","歐元","債券型","2003/10/09","RR3","月配","2026/05/08","5.78","-0.67","0.003","2.05","15.59","118.97","1.53","0.15","0.1","2026/02/28","1251.00百萬(歐元)","2",""
"貝萊德亞洲老虎債券基金 A3 美元(基金有相當比重投資於非投資等級之高風險債券)","TFQQ","美元","債券型","2003/09/01","RR3","月配","2026/05/08","10.34","-0.15","1.2","8.03","20.47","130.08","2.75","0.69","1.02","2026/03/31","2137.00百萬(美元)","4.5",""
"貝萊德美元優質債券基金 A3 美元","TFQS","美元","債券型","2003/09/01","RR2","月配","2026/05/08","15.07","-0.24","0.71","5.3","10.11","78.99","2.12","0.54","0.92","2026/03/31","499.00百萬(美元)","3",""
"貝萊德環球政府債券基金 A3 美元","TFQU","美元","市政債券","2003/09/01","RR2","月配","2026/05/08","19.55","-0.71","-0.19","2.29","8.34","77.89","1.46","0.21","0.52","2026/03/31","839.00百萬(美元)","3.5",""
"野村全球高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFQV","台幣","跨國投資股票型全球市場","2007/10/01","RR3","季配","2026/05/08","23.54","9.87","26.68","46.26","101.2","135.31","9.79","1.12","0.53","2026/03/31","1.2221億","3.5",""
"野村亞太高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFQW","台幣","跨國投資股票型區域型","2007/10/01","RR5","季配","2026/05/08","17.55","29.49","52.75","108.28","100.57","94.27","19.06","1.15","1.82","2026/03/31","0.2372億","3.5",""
"安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFR1","美元","平衡型","2020/02/03","RR3","月配","2026/05/08","9.0193","5.84","8.35","19.23","44.98","64.39","6.11","0.79","0.49","2026/03/31","53240.00百萬(美元)","2.5",""
"景順多元收益成長基金 A-穩定月配息(美元對沖)股美元(基金之配息來源可能為本金)_(月配/現金)","TFR2","美元","平衡型","2020/03/04","RR3","月配","2026/05/08","10.9195","1.3","5.12","12.76","36.96","58.19","4.76","0.66","0.49","2026/03/31","2120.00百萬(歐元)","2.5",""
"景順全球科技基金M8月配息型新台幣(基金之配息來源可能為本金)","TFR3","台幣","跨國投資股票型全球市場","2023/10/27","RR4","月配","2026/05/08","18.38","18.86","23.13","66.24","N/A","122.96","18.8","0.8","1.88","2026/03/31","1.5421億","",""
"安盛環球基金－最佳收益基金A DIS「fl」美元(避險)(月配息)pf(基金之配息來源可能為本金)","TFR4","美元","平衡型","2022/03/07","RR3","月配","2026/05/08","97.56","2.72","8.8","16.24","32.02","37.93","5.76","0.71","0.47","2026/03/31","389.00百萬(歐元)","2",""
"野村基金(愛爾蘭系列)-全球多元收益債券基金(TD美元類股)(本基金之配息來源可能為本金且有相當比重投資於非投資等級之高風險債券且並無保證收益及配息)","TFR5","美元","債券型","2021/07/15","RR3","月配","2026/05/08","72.2247","-0.94","1.13","8.57","19.93","3.17","2.96","0.69","0.55","2026/03/31","2411.00百萬(美元)","4",""
