標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
安聯AI人工智慧基金-AT累積類股(美元),TLH43-EQUAL027,美元,資訊科技股,2017/03/31,RR4,無,2026/08/04,39.8843,-0.39,13.98,31.47,70.51,,25.43,0.33,0.82,-,"9,094百萬",,
摩根投資基金－歐洲策略股息基金 - JPM歐洲策略股息(美元對沖) - A股(每月派息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),JFZD9-ECUJF002,美元,股票型,2013/11/06,RR4,月配,2026/08/04,228.15,9.23,10.42,31.28,90.28,,6.66,1.15,0.59,-,"1,611百萬",,
原康健人壽標的＿摩根投資基金－歐洲策略股息基金（美元對沖）(本基金並無保證收益及配息),JFZE0-CBUSD,美元,股票型,2014/09/12,RR4,無,2026/08/04,363.57,9.22,10.39,31.21,90.02,,6.66,1.15,0.59,-,"1,611百萬",,
施羅德環球基金系列－環球收益股票(美元)A1-月配固定 - (配現金)(基金之配息來源可能為本金),PYZF4-ECUSC001,美元,股票型,2005/07/29,RR3,月配,2026/08/04,164.4461,9.09,11.1,31.2,54.06,,9.76,0.79,0.48,-,279百萬,,
原康健人壽標的＿施羅德環球基金系列－亞洲可轉換債券(本基金主要係投資於非投資等級之高風險債券),PYZJ5-CRUB4,美元,可轉換債券,2008/03/14,RR4,無,2026/08/04,242.3077,1.56,7.99,31.03,67.01,,17.49,0.45,1.09,-,168百萬,,
聯博-新興市場多元收益基金AD月配級別美元 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALBA4-BGUAB001,美元,平衡型,2013/03/21,RR4,月配,2026/08/04,14.61,2.23,10,30.96,76.31,,13.82,0.56,0.81,-,"1,134百萬",,
摩根泰國基金,JFZ06-EQUJF011,美元,股票型,1989/08/08,RR5,無,2026/08/04,218.79,5.51,13.66,30.75,24.62,,8.71,0.87,0.59,-,183百萬,,
摩根基金－大中華基金 - JPM 大中華(美元)－ A股(分派)(本基金之配息來源可能為本金),JFH01-EQUJF002,美元,股票型,2001/05/18,RR5,年配,2026/08/04,75.98,-4.95,9.83,30.74,51.21,,23.3,0.35,1.35,-,"2,364百萬",,
安聯全球新興市場高股息基金─AT累積類股 (歐元),TLZ61-EQEAL001,歐元,股票型,2007/06/15,RR5,無,2026/08/04,211.41,3.35,8.59,30.56,66.27,,17.79,0.44,0.95,-,448百萬,,
原康健人壽標的＿富達基金－日本股票ESG基金,FTZ08-CFJS0,日圓,股票型,1990/10/01,RR4,年配,2026/08/04,466.2,8.85,8.82,30.44,55.87,,12.09,0.63,0.37,-,"51,464百萬",,
富達基金－日本股票ESG基金 (A股日圓),FTZ08-EQJFD011,日圓,股票型,1990/10/01,RR4,年配,2026/08/04,466.2,8.85,8.82,30.44,55.87,,12.09,0.63,0.37,-,"51,464百萬",,
原康健人壽標的＿摩根基金－日本股票基金（美元對沖）,JFZC4-CBUSC,美元,股票型,2013/12/06,RR4,無,2026/08/04,502.7,3.66,5.68,30.41,108.6,,15.82,0.49,0.49,-,"4,228百萬",,
摩根基金－日本股票基金 - JPM 日本股票(美元對沖)－ A股(累積),JFZC4-EQUJF028,美元,股票型,2013/12/06,RR4,無,2026/08/04,502.7,3.66,5.68,30.41,108.6,,15.82,0.49,0.49,-,"4,228百萬",,
野村基金(愛爾蘭系列)-日本策略價值基金(T日圓類股),NFI09-EQJIG076,日圓,股票型,2017/10/25,RR4,無,2026/08/04,27031.0621,4.55,2.69,30.17,83.47,,12.68,0.6,0.43,-,520576百萬,,
原康健人壽標的＿摩根基金(單位信託系列)—摩根日本(日圓)基金（美元對沖）,JFZC7-CBUSH,美元,股票型,2013/08/01,RR4,無,2026/08/04,66.37,3.3,5.45,30.16,105.35,,16.22,0.47,0.48,-,497百萬,,
聯博-新興市場優化波動股票基金A級別美元,ALBM2-EQUAB055,美元,股票型,2014/03/13,RR5,無,2026/08/04,34.35,0.97,6.68,30.11,81.08,,14.76,0.52,0.83,-,"1,148百萬",,
施羅德環球基金系列－義大利股票(歐元)A1-累積,PYZ37-EQESC012,歐元,股票型,2001/10/24,RR4,無,2026/08/04,81.0334,14.67,15.33,30.07,93.51,,13.21,0.57,1.4,-,229百萬,,
安聯全球新興市場高股息基金─AT累積類股 (美元)(本基金並無保證收益及配息),TLZ60-EQUAL003,美元,股票型,2008/02/25,RR5,無,2026/08/04,14.1545,1.48,5.79,30.06,75.08,,19.98,0.39,1.14,-,448百萬,,
安聯全球新興市場高股息基金-AMg穩定月收總收益類股(美元) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZ83-ECUAL003,美元,股票型,2015/10/06,RR5,月配,2026/08/04,17.3838,1.5,5.8,30.04,75.1,,19.95,0.39,1.14,-,448百萬,,
聯博-新興市場多元收益基金AD月配澳幣避險級別 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALBA1-BGAAB001,澳幣,平衡型,2013/03/21,RR4,月配,2026/08/04,12.45,2.24,9.8,29.91,69.51,,13.77,0.55,0.81,-,"1,134百萬",,
原康健人壽標的＿景順大中華基金,CTH01-CIUSB,美元,股票型,1992/07/15,RR5,無,2026/08/04,90.54,-1.16,4.54,29.38,58.87,,24.33,0.32,1.42,-,642百萬,,
景順大中華基金A股 美元,CTH01-EQUIV005,美元,股票型,1992/07/15,RR5,無,2026/08/04,90.54,-1.16,4.54,29.38,58.87,,24.33,0.32,1.42,-,642百萬,,
摩根太平洋證券基金,JFZ04-EQUJF006,美元,股票型,1978/05/26,RR5,無,2026/08/04,700.89,0.82,7.61,29.21,56.82,,20.66,0.37,1.31,-,763百萬,,
富達基金—義大利基金 (A股歐元),FTZ29-EQEFD025,歐元,股票型,1990/10/01,RR4,年配,2026/08/04,91.94,14.96,14.34,29.2,83.94,,13.76,0.54,1.5,-,465百萬,,
駿利亨德森遠見基金-亞洲股息收益基金(本基金之配息來源可能為本金),HHZ15-EQUHD004,美元,股票型,2006/10/26,RR5,季配,2026/08/04,9.24,3.11,8.15,29.17,66.63,,16.22,0.46,0.98,-,51百萬,,
原康健人壽標的＿安聯歐洲高息股票基金（現金配息）（美元避險）(本基金之配息來源可能為本金且無保證收益及配息),TLZ76-CAUS1,美元,股票型,2013/10/02,RR4,月配,2026/08/04,12.4074,12.56,9.73,29.08,64.37,,9.15,0.79,0.86,-,"1,768百萬",,
安聯歐洲高息股票基金-AM穩定月收類股(美元避險) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZ76-ECUAL002,美元,股票型,2013/10/02,RR4,月配,2026/08/04,12.4074,12.56,9.73,29.08,64.37,,9.15,0.79,0.86,-,"1,768百萬",,
原康健人壽標的＿富達基金－全球工業基金,FTZ68-CFES4,歐元,股票型,2000/09/01,RR4,年配,2026/08/04,131,6.71,10.49,28.85,54.27,,10.68,0.67,0.33,-,"1,264百萬",,
富達基金—全球工業基金 (A股歐元),FTZ68-EQEFD019,歐元,股票型,2000/09/01,RR4,年配,2026/08/04,131,6.71,10.49,28.85,54.27,,10.68,0.67,0.33,-,"1,264百萬",,
貝萊德智慧數據環球小型企業基金 A2 美元(本基金非屬環境、社會及治理相關主題基金),SHZA2-EQUML014,美元,中小型股,1994/11/04,RR4,無,2026/08/04,223.76,4.33,11.15,28.81,62.36,,12.99,0.56,1.03,-,636百萬,,
聯博-全球價值型基金AD月配歐元避險級別 - (配現金)(基金之配息來源可能為本金),ALBE0-ECEAB001,歐元,股票型,2014/02/27,RR3,月配,2026/08/04,21.14,8.75,6.11,28.73,60.93,,9.81,0.73,0.61,-,696百萬,,
原康健人壽標的＿富達基金－新興歐非中東基金,FTZG3-CFUS5,美元,股票型,2007/06/11,RR5,年配,2026/08/04,16.49,7.25,2.19,28.63,90.42,,15.42,0.47,0.68,-,361百萬,,
原康健人壽標的＿富達基金－新興歐非中東基金（現金配息）,FTZG3-CFUSD,美元,股票型,2007/06/11,RR5,年配,2026/08/04,16.49,7.25,2.19,28.63,90.42,,15.42,0.47,0.68,-,361百萬,,
富達基金—新興歐非中東基金 (A股美元),FTZG3-EQUFD022,美元,股票型,2007/06/11,RR5,年配,2026/08/04,16.49,7.25,2.19,28.63,90.42,,15.42,0.47,0.68,-,361百萬,,
原康健人壽標的＿施羅德環球基金系列－環球股息(現金配息)(基金之配息來源可能為本金且並無保證收益及配息),PYZM8-CRUS5,美元,股票型,2014/04/02,RR3,月配,2026/08/04,4.9692,8.7,10.01,28.46,51.16,,10.01,0.71,0.6,-,898百萬,,
施羅德環球基金系列－環球股息基金(美元)AX-月配固定 - (配現金)(基金之配息來源可能為本金且並無保證收益及配息),PYZM8-ECUSC003,美元,股票型,2014/04/02,RR3,月配,2026/08/04,4.9692,8.7,10.01,28.46,51.16,,10.01,0.71,0.6,-,898百萬,,
原康健人壽標的＿施羅德環球基金系列－環球股息(基金之配息來源可能為本金且並無保證收益及配息),PYZM5-CRUS9,美元,股票型,2007/07/13,RR3,無,2026/08/04,20.6483,8.69,10,28.45,51.21,,10.01,0.71,0.6,-,898百萬,,
先機北美股票基金L類累積(美元),SGF28-EQUCG004,美元,股票型,2002/04/17,RR4,無,2026/08/04,81.3969,8.23,13.45,28.31,79.35,,12.13,0.59,0.97,-,323百萬,,
原康健人壽標的＿富達基金－全球科技基金,FTZ62-CFES1,歐元,資訊科技股,1999/09/01,RR4,年配,2026/08/04,93.65,4.7,16.18,28.27,76.83,,17.63,0.41,0.69,-,"36,160百萬",,
富達基金—全球科技基金 (A股歐元),FTZ62-EQEFD018,歐元,資訊科技股,1999/09/01,RR4,年配,2026/08/04,93.65,4.7,16.18,28.27,76.83,,17.63,0.41,0.69,-,"36,160百萬",,
富蘭克林坦伯頓全球投資系列-全球平衡基金美元A (Qdis)股 - (配現金)(本基金之配息來源可能為本金),FLZ36-BGUFT002,美元,平衡型,1994/06/01,RR3,季配,2026/08/04,30.51,8.8,8.75,28.24,52.08,,8.46,0.83,0.59,-,647百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－全球平衡基金（單位數配息）(本基金之配息來源可能為本金),FLZ36-CKUA0,美元,平衡型,1994/06/01,RR3,季配,2026/08/04,30.51,8.8,8.75,28.24,52.08,,8.46,0.83,0.59,-,647百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－全球平衡基金（現金配息）(本基金之配息來源可能為本金),FLZ36-CKUA2,美元,平衡型,1994/06/01,RR3,季配,2026/08/04,30.51,8.8,8.75,28.24,52.08,,8.46,0.83,0.59,-,647百萬,,
富蘭克林坦伯頓全球投資系列-全球平衡基金美元A (acc)股(本基金之配息來源可能為本金),FLZB2-BLUFT002,美元,平衡型,2001/05/14,RR3,無,2026/08/04,52.9,8.78,8.74,28.21,52.01,,8.43,0.83,0.59,-,647百萬,,
瑞銀 (盧森堡) 美國總收益股票基金 (美元) - (配現金)(本基金之配息來源可能為本金),SBZB2-ECUBS009,美元,股票型,2013/06/24,RR4,月配,2026/08/03,171,10.88,13.99,27.85,53.34,,11.14,0.63,0.83,-,"2,153百萬",,
景順日本小型企業基金A股 日圓,ISZ02-EQJIV001,日圓,中小型股,1991/01/02,RR4,無,2026/08/04,2920,1.21,17.93,27.85,78.38,,18.8,0.39,0.51,-,18010百萬,,
瑞銀 (盧森堡) 美國總收益股票基金 (美元)(本基金之配息來源可能為本金),SBZB1-EQUBS008,美元,股票型,2013/02/15,RR4,無,2026/08/03,424.81,10.87,13.97,27.84,53.29,,11.15,0.63,0.83,-,"2,153百萬",,
富達基金—全球科技基金 (A股累計美元),FTZP1-EQUFD034,美元,資訊科技股,2014/04/09,RR4,無,2026/08/04,85.58,3.16,13.46,27.79,84.68,,19.86,0.37,0.76,-,"36,160百萬",,
貝萊德美國價值型基金 A2 美元,SHZ64-EQUML002,美元,股票型,1997/01/08,RR4,無,2026/08/04,180,10.06,10.8,27.72,55.23,,11.25,0.62,0.66,-,940百萬,,
施羅德環球基金系列－環球股息基金(澳幣避險)A-月配固定(C) - (配現金)(基金之配息來源可能為本金且並無保證收益及配息),PYZM7-ECASC001,澳幣,股票型,2014/04/16,RR3,月配,2026/08/04,7.8338,8.79,9.86,27.6,44.88,,10.05,0.68,0.6,-,898百萬,,
施羅德傘型基金II－亞洲高息股債基金(美元)A-累積(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金且並無保證收益及配息),PYZL0-BSUSC002,美元,平衡型,2011/06/27,RR3,無,2026/08/04,22.4466,3.43,11.2,27.59,52,,12.82,0.54,0.8,-,"19,421百萬",,
施羅德傘型基金II－亞洲高息股債基金(美元)A-月配 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金且並無保證收益及配息),PYZL1-BGUSC002,美元,平衡型,2011/06/27,RR3,月配,2026/08/04,9.9214,3.43,11.2,27.59,51.98,,12.82,0.54,0.8,-,"19,421百萬",,
聯博-新興市場多元收益基金AD月配歐元避險級別 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALBA3-BGEAB001,歐元,平衡型,2013/03/21,RR4,月配,2026/08/04,13.49,1.71,8.54,27.57,64.71,,13.77,0.51,0.8,-,"1,134百萬",,
施羅德環球基金系列－歐洲價值股票(歐元)A1-累積,PYZC2-EQESC015,歐元,股票型,2003/01/31,RR4,無,2026/08/04,114.6827,8.25,8.5,27.47,54.47,,11.05,0.62,0.83,-,773百萬,,
先機環球股票基金L類累積(美元),SGF01-EQUCG006,美元,股票型,2000/09/13,RR4,無,2026/08/04,4.3495,6.98,9.76,27.4,83.45,,11.62,0.59,1.07,-,2500百萬,,
安聯全球高息股票基金-AMg穩定月收總收益類股(美元) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZF5-ECUAL066,美元,股票型,2015/10/13,RR3,月配,2026/08/04,15.2964,8.58,7.8,27.29,60.23,,9.66,0.7,0.72,-,249百萬,,
高盛基金III - 高盛歐元高股息基金X股對沖級別美元(月配息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ANZG0-ECUIG009,美元,股票型,2014/04/23,RR4,月配,2026/08/04,569.33,12.87,12.05,27.27,63.54,,8.12,0.83,0.67,-,2134百萬,,
原康健人壽標的＿施羅德傘型基金II－亞洲高息股債基金(現金配息)(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金且並無保證收益及配息),PYZL6-CRAA0,澳幣,平衡型,2012/10/31,RR3,月配,2026/08/04,8.9903,3.47,11.11,26.97,47.28,,12.81,0.53,0.8,-,"19,421百萬",,
施羅德傘型基金II－亞洲高息股債基金(澳幣避險)A-月配 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金且並無保證收益及配息),PYZL6-BGASC002,澳幣,平衡型,2012/10/31,RR3,月配,2026/08/04,8.9903,3.47,11.11,26.97,47.28,,12.81,0.53,0.8,-,"19,421百萬",,
原康健人壽標的＿施羅德環球基金系列－美國小型公司影響力,PYZ31-CRUS3,美元,中小型股,2001/08/31,RR4,無,2026/08/04,262.4894,9.06,12.53,26.95,41.82,,16.12,0.43,0.89,-,418百萬,,
施羅德環球基金系列 - 美國小型公司 A1 類股份 - 累積單位,PYZ31-EQUSC004,美元,中小型股,2001/08/31,RR4,無,2026/08/04,262.4894,9.06,12.53,26.95,41.82,,16.12,0.43,0.89,-,418百萬,,
安聯網路資安趨勢基金-AMf2固定月配類股(美元) - (配現金)(基金之配息來源可能為本金),TLZR9-ECUAL089,美元,股票型,2025/04/15,RR5,月配,2026/08/04,150.34,33.06,43.34,26.94,-,,38.24,0.22,1.96,-,519百萬,,
安聯網路資安趨勢基金-AT累積類股(美元),TLZN6-EQUAL080,美元,股票型,2021/02/09,RR5,無,2026/08/04,16.0909,33.03,43.3,26.92,99.87,,38.24,0.22,1.96,-,519百萬,,
施羅德環球基金系列－日本小型公司(日元)A1-累積,PYZ40-EQJSC011,日圓,中小型股,2002/01/11,RR4,無,2026/08/04,238.9219,3.76,7.88,26.65,49.87,,8.39,0.79,0.13,-,"10,268百萬",,
富達基金－全球動能多元基金 (A股C月配息美元) - (配現金),FTZA67-BGUFD061,美元,平衡型,2025/05/28,RR3,月配,2026/08/04,12.02,4.1,8.4,26.6,-,,12.35,0.54,0.36,-,883百萬,,
富達基金－全球動能多元基金 (A股C月配息美元) - (配股數),FTZA67-BSUFD060,美元,平衡型,2025/05/28,RR3,月配,2026/08/04,12.02,4.1,8.4,26.6,-,,12.35,0.54,0.36,-,883百萬,,
瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配) - (配現金)(本基金配息來源可能為本金),IOF72-ECZPC001,南非幣,股票型,2014/02/14,RR3,月配,2026/08/04,20.282,6.86,7.9,26.59,80.62,,9.86,0.67,0.81,-,683百萬,,
安聯歐洲高息股票基金-AM穩定月收類股(歐元) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZ77-ECEAL001,歐元,股票型,2013/10/02,RR4,月配,2026/08/04,12.168,12.06,8.58,26.39,55.27,,9.13,0.72,0.85,-,"1,768百萬",,
高盛基金III - 高盛歐元高股息基金X股對沖級別澳幣(月配息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ANZD6-ECAIG004,澳幣,股票型,2013/11/05,RR4,月配,2026/08/04,508.47,12.93,11.74,26.38,58.04,,8.25,0.79,0.68,-,2134百萬,,
原康健人壽標的＿安聯歐洲高息股票基金(本基金並無保證收益及配息),TLZ75-CAES3,歐元,股票型,2009/03/10,RR4,無,2026/08/04,452.37,12.05,8.58,26.37,55.21,,9.13,0.72,0.85,-,"1,768百萬",,
施羅德環球基金系列－環球收益成長(南非幣避險)A-月配固定(C) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZT6-BGZSC031,南非幣,平衡型,2018/10/24,RR3,月配,2026/08/04,2033.7503,4.66,7.54,26.33,63.78,,9.97,0.66,0.87,-,"2,624百萬",,
摩根基金 - 美國價值基金 - JPM美國價值(美元) - A股(分派) - (配股數)(本基金之配息來源可能為本金),JFZF4-EQUJF064,美元,股票型,2000/10/20,RR4,年配,2026/08/04,59.46,7.64,9.95,25.39,48.75,,10.4,0.61,0.59,-,"3,212百萬",,
安本標準 - 新興市場小型公司基金,ANH16-EQUAD004,美元,中小型股,2007/03/26,RR5,無,2026/08/04,36.2882,-1.79,7.62,25.29,55.2,,21.03,0.32,1.19,-,161百萬,,
聯博-美國中小型股票基金A級別美元,ALBJ6-EQUAB037,美元,中小型股,2010/03/15,RR4,無,2026/08/04,61.17,10.71,11.02,25.25,39.69,,13.51,0.48,0.73,-,104百萬,,
施羅德環球基金系列－大中華(美元)A1-累積,PYZH5-EQUSC014,美元,股票型,2003/02/26,RR5,無,2026/08/04,93.3678,-2.53,3.24,24.84,39.39,,22.73,0.3,1.3,-,"2,043百萬",,
瀚亞投資-全球價值股票基金 A(美元),IOF07-EQUPC008,美元,股票型,2003/12/09,RR3,無,2026/08/04,43.583,6.59,7.43,24.83,70.7,,9.8,0.64,0.81,-,683百萬,,
原康健人壽標的＿高盛基金III - 高盛全球環境轉型基金(本基金非屬環境、社會及治理相關主題之境外基金),ANZ70-CCUS0,美元,能源,1997/12/01,RR5,無,2026/08/04,1884.07,3.71,5.5,24.71,51.67,,8.38,0.74,0.21,-,47百萬,,
原康健人壽標的＿首源投資環球傘型基金－首域盈信亞洲增長基金,FSZ08-CSUS4,美元,股票型,2011/06/30,RR5,無,2026/08/04,22.3579,8.34,6.65,24.69,42.6,,12.92,0.49,0.68,-,201百萬,,
貝萊德世界金融基金 A10 美元 (總報酬穩定配息) - (配現金)(基金之配息來源可能為本金),SHZV5-ECUML041,美元,金融股,2022/10/19,RR4,月配,2026/08/04,20.25,14.13,7.41,24.61,121.36,,17.06,0.38,1.55,-,"2,608百萬",,
貝萊德世界金融基金 A10 美元 (總報酬穩定配息) - (配股數)(基金之配息來源可能為本金),SHZV5-EQUML042,美元,金融股,2022/10/19,RR4,月配,2026/08/04,20.25,14.13,7.41,24.61,121.36,,17.06,0.38,1.55,-,"2,608百萬",,
原康健人壽標的＿貝萊德全球系列基金－世界金融基金,SHZA8-CLUS6,美元,金融股,2000/03/03,RR4,無,2026/08/04,84.04,14.11,7.43,24.6,121.27,,17.06,0.38,1.55,-,"2,608百萬",,
貝萊德世界金融基金 A2 美元,SHZA8-EQUML012,美元,金融股,2000/03/03,RR4,無,2026/08/04,84.04,14.11,7.43,24.6,121.27,,17.06,0.38,1.55,-,"2,608百萬",,
高盛基金III - 高盛歐元高股息基金X股歐元(月配息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ANZD7-ECEIG001,歐元,股票型,2013/11/05,RR4,月配,2026/08/04,463.15,12.36,10.89,24.55,54.29,,8.15,0.75,0.67,-,2134百萬,,
高盛基金III - 高盛歐元高股息基金X股歐元(本基金之配息來源可能為本金且並無保證收益及配息),ANZ42-EQEIG001,歐元,股票型,2001/04/24,RR4,無,2026/08/04,1042.46,12.36,10.89,24.55,54.28,,8.14,0.75,0.67,-,2134百萬,,
施羅德環球基金系列－歐洲股息基金(美元避險)A-月配固定 - (配現金)(基金之配息來源可能為本金且並無保證收益及配息),PYZN5-ECUSC004,美元,股票型,2014/04/16,RR4,月配,2026/08/04,69.5736,8.21,9.08,24.36,50.01,,7.22,0.84,0.69,-,190百萬,,
貝萊德拉丁美洲基金 A2 歐元,SHZ46-EQEML013,歐元,股票型,1997/01/08,RR5,無,2026/08/04,71.68,-1.23,-4.83,24.27,8.49,,18.64,0.34,0.92,-,670百萬,,
施羅德環球基金系列－環球收益成長(美元)A-月配固定2 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZW3-BGUSC032,美元,平衡型,2018/11/14,RR3,月配,2026/08/04,142.1434,4.02,6.7,24.16,53.75,,9.97,0.61,0.87,-,"2,624百萬",,
施羅德環球基金系列－環球收益成長(美元)A-月配固定2 - (配股數)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZW3-BSUSC036,美元,平衡型,2018/11/14,RR3,月配,2026/08/04,142.1434,4.02,6.7,24.16,53.75,,9.97,0.61,0.87,-,"2,624百萬",,
原康健人壽標的＿首域環球傘型基金－首域大中華增長基金(本基金2017/6/16起暫停新申購),FSZ10-CSUS3,美元,股票型,2011/06/30,RR5,無,2026/08/04,25.2735,4.24,9.04,24.07,34.36,,17.13,0.37,0.94,-,566百萬,,
原康健人壽標的＿富達基金－大中華基金(本基金自111年12月12日起終止在台募集及銷售),FTH05-CFUS4,美元,股票型,1990/10/01,RR4,年配,2026/08/04,350.1,4.41,7.45,24.02,49.23,,20.24,0.32,0.93,-,623百萬,,
富達基金—大中華基金 (A股美元),FTH05-EQUFD016,美元,股票型,1990/10/01,RR4,年配,2026/08/04,350.1,4.41,7.45,24.02,49.23,,20.24,0.32,0.93,-,623百萬,,
原康健人壽標的＿瀚亞投資－全球價值股票基金（現金配息）(本基金配息來源可能為本金),IOF70-CDUS3,美元,股票型,2014/02/14,RR3,月配,2026/08/04,17.367,5.84,6.69,23.98,69.54,,9.82,0.61,0.81,-,683百萬,,
瀚亞投資─全球價值股票基金Admc1(美元穩定月配) - (配現金)(本基金配息來源可能為本金),IOF70-ECUPC009,美元,股票型,2014/02/14,RR3,月配,2026/08/04,17.367,5.84,6.69,23.98,69.54,,9.82,0.61,0.81,-,683百萬,,
原康健人壽標的＿百達保安－R歐元,PIC17-CPES4,歐元,股票型,2006/11/01,RR4,無,2026/08/04,377.36,23.7,37.82,23.88,55.26,,26.57,0.25,1.51,-,5180百萬,,
富達基金－全球優勢產業基金(美元),FTZW0-EQUFD017,美元,股票型,2006/10/30,RR4,年配,2026/08/04,40.77,7.4,9.77,23.7,67.09,,10.85,0.55,1,-,0百萬,,
原康健人壽標的＿貝萊德全球系列基金－拉丁美洲基金,SHZ17-CLUS7,美元,股票型,1997/01/09,RR5,無,2026/08/04,82.6,-2.85,-7.2,23.69,13.56,,19.94,0.32,1.02,-,670百萬,,
貝萊德拉丁美洲基金 A2 美元,SHZ17-EQUML001,美元,股票型,1997/01/09,RR5,無,2026/08/04,82.6,-2.85,-7.2,23.69,13.56,,19.94,0.32,1.02,-,670百萬,,
原康健人壽標的＿瀚亞投資－全球價值股票基金（現金配息）（澳幣避險）(本基金配息來源可能為本金),IOF71-CDAS0,澳幣,股票型,2014/02/14,RR3,月配,2026/08/04,15.736,6.35,6.94,23.55,62.74,,9.8,0.61,0.81,-,683百萬,,
瀚亞投資─全球價值股票基金Aadmc1(澳幣避險穩定月配) - (配現金)(本基金配息來源可能為本金),IOF71-ECAPC002,澳幣,股票型,2014/02/14,RR3,月配,2026/08/04,15.736,6.35,6.94,23.55,62.74,,9.8,0.61,0.81,-,683百萬,,
摩根基金－歐洲動力基金 - JPM歐洲動力(美元對沖)- A股(累計),JFZC5-EQUJF027,美元,股票型,2013/11/22,RR4,無,2026/08/04,417.96,8.04,6.67,23.53,68.12,,8,0.74,0.66,-,1584百萬,,
原康健人壽標的＿富達基金－世界基金,FTZ53-CFES0,歐元,股票型,1996/09/06,RR3,年配,2026/08/04,53.75,7.72,14.92,23.48,57.26,,9.44,0.63,0.78,-,"8,164百萬",,
施羅德環球基金系列－環球收益成長(澳幣避險)A-月配固定(C)2 - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZW4-BGASC033,澳幣,平衡型,2018/11/14,RR3,月配,2026/08/04,186.965,4.12,6.57,23.44,48.49,,9.96,0.59,0.87,-,"2,624百萬",,
富蘭克林坦伯頓全球投資系列-潛力歐洲基金歐元A (acc)股,FLZ54-EQEFT008,歐元,股票型,1999/01/08,RR4,無,2026/08/04,39.67,8.77,8.18,23.43,64.2,,7.42,0.79,0.76,-,408百萬,,
東方匯理基金歐洲氣候股票 A 美元避險,PIZE0-EQUPI003,美元,股票型,2013/09/19,RR4,無,2026/08/04,128.37,12.73,8.41,23.41,44.06,,10.2,0.58,0.93,-,692百萬,,
摩根歐元區股票基金－摩根歐元區股票(美元)－A股(分派),JFZ23-EQUJF018,美元,股票型,1988/11/30,RR4,年配,2026/08/04,20.65,8.23,4.72,23.37,70.29,,11.92,0.5,1.19,-,358百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－互利歐洲基金（現金配息）,FLZH1-CKES4,歐元,股票型,2005/10/25,RR4,年配,2026/08/04,33.57,9.16,6.24,23.36,57.67,,8.42,0.7,0.73,-,689百萬,,
富蘭克林坦伯頓全球投資系列-互利歐洲基金歐元A (acc)股,FLZ64-EQEFT009,歐元,股票型,2001/12/31,RR4,無,2026/08/04,44.95,9.15,6.24,23.35,57.66,,8.42,0.69,0.73,-,689百萬,,
聯博-歐洲股票基金A股歐元(基金之配息來源可能為本金),ALZC6-EQEAB002,歐元,股票型,2001/05/29,RR4,無,2026/08/04,28.94,7.58,6.01,23.31,42.98,,8.22,0.71,0.77,-,240百萬,,
新加坡大華全球保健基金(美元),UOB24-EQUUO001,美元,健康護理股,2000/08/21,RR3,無,2026/08/04,5.3168,6.49,1.65,23.23,15.41,,14.66,0.41,1.09,-,308百萬,,
景順美國價值股票基金A股 美元,CTZB4-EQUIV022,美元,股票型,2011/09/30,RR4,無,2026/08/04,90.09,6.49,8.66,23.12,53.53,,10.17,0.57,0.58,-,234百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－互利歐洲基金,FLZ63-CKUS9,美元,股票型,2000/04/03,RR4,無,2026/08/04,51.83,7.42,3.81,22.99,65.17,,11.74,0.5,1.03,-,689百萬,,
