"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"摩根東方科技基金-累積型(原名稱：摩根東方科技基金)","TFLU","台幣","跨國投資股票型區域型","1997/09/08","RR5","無","2026/06/12","95.58","42.96","54.74","109.84","140.88","854.85","22.56","0.99","1.05","2026/05/31","62.1908億","4",""
"摩根絕對日本基金-累積型","TFLW","台幣","跨國投資股票型單一國家","2006/04/04","RR4","無","2026/06/12","22.73","-0.09","4.7","18.82","48.95","127.3","20.24","0.26","1.02","2026/05/31","13.902億","2.5",""
"摩根新興日本基金","TFLY","台幣","跨國投資股票型單一國家","1995/01/21","RR4","無","2026/06/12","44.33","6.54","16.02","32.57","49.76","343.3","20.48","0.41","1.06","2026/05/31","9.0171億","2.5",""
"摩根龍揚基金-累積型","TFMC","台幣","跨國投資股票型全球市場","1997/01/29","RR5","無","2026/06/12","60.25","12.57","20","51.61","60.71","502.5","15.06","0.81","0.56","2026/05/31","70.7384億","3",""
"摩根基金－環球短債基金 - JPM環球短債(美元)- A股(累計)","TFMD","美元","債券型","2009/07/21","RR2","無","2026/06/12","13.29","0.61","0.91","3.1","14.08","32.9","1.01","0.52","0.25","2026/04/30","572.00百萬(美元)","3",""
"摩根總收益組合基金-累積型","TFME","台幣","全球組合型債券型","2010/12/20","RR2","無","2026/06/12","11.902","0.1","0.51","3.43","8.09","19.02","2","0.31","0.65","2026/05/31","10.3504億","1.5",""
"摩根金龍收成基金","TFMF","台幣","跨國投資股票型區域型","2008/09/22","RR5","無","2026/06/12","40.28","12.51","19.85","51.43","60.67","302.8","15.16","0.8","0.98","2026/05/31","6.5044億","3",""
"聯博-歐洲收益基金 A2股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFMH","美元","債券型","1999/03/02","RR3","無","2026/06/12","25.94","1.61","-0.84","1.21","23.41","N/A","6.04","0.01","0.41","2026/04/30","1157.00百萬(歐元)","3.5",""
"貝萊德日本靈活股票基金 A2 日圓","TFMI","日圓","股票型","2005/02/28","RR4","無","2026/06/12","4034","6.69","10.95","34.87","75.85","N/A","16.78","0.52","0.75","2026/04/30","198591.00百萬(日圓)","2.5",""
"德銀遠東DWS台灣旗艦基金","TFML","台幣","國內股票開放型一般股票型","2001/08/02","RR4","無","2026/06/15","128.98","47.79","89.04","157.65","246.81","1189.8","18.27","1.56","0.98","2026/05/31","26.0112億","2.5",""
"元大店頭基金","TFMM","台幣","國內股票開放型上櫃股票型","1997/01/27","RR5","無","2026/06/15","49.29","40.31","82.49","159.42","188.92","392.41","19.28","1.49","0.78","2026/05/31","22.3515億","3.5",""
"M＆G日本小型股基金A(歐元)","TFMN","歐元","中小型股","2018/10/26","RR4","無","2026/06/12","64.2859","13.5","25.55","37.59","41.38","117.15","13.91","0.66","0.64","2026/04/30","330.00百萬(歐元)","3.5",""
"元大新中國基金-新台幣","TFMP","台幣","跨國投資股票型全球市場","2009/04/02","RR5","無","2026/06/12","15.22","17.08","26.1","53.74","63.83","52.2","16.22","0.78","0.9","2026/05/31","7.68億","3",""
"元大全球不動產證券化基金(A)-不配息型","TFMQ","台幣","不動產證券化型","2006/01/19","RR4","無","2026/06/12","20.36","11.01","24.07","35.64","53.66","94.09","10.64","0.82","0.85","2026/05/31","6.3737億","5",""
"元大全球ETF穩健組合基金","TFMR","台幣","全球組合型平衡型","2005/03/08","RR3","無","2026/06/12","22.87","8.34","12.38","27.98","42.94","128.7","7.17","0.96","0.62","2026/05/31","16.1958億","3.5",""
"施羅德台灣樂活中小基金-A類型","TFMS","台幣","國內股票開放型中小型","2007/11/16","RR5","無","2026/06/15","190.96","73.33","146.27","252.06","386.65","1809.6","29.49","1.32","1.38","2026/05/31","28.3769億","4",""
"富蘭克林華美中國傘型基金之中國A股基金-新臺幣","TFMU","台幣","跨國投資股票型區域型","2014/07/02","RR5","無","2026/06/12","11.86","12.95","20.77","47.33","45.17","18.6","14.96","0.76","0.86","2026/05/31","25.4688億","2",""
"摩根投資基金－策略總報酬基金 - JPM策略總報酬(歐元)- A股(累計)(本基金有相當比重投資於非投資等級之高風險債券)","TFMV","歐元","平衡型","1998/10/23","RR3","無","2026/06/12","184.87","-0.77","-3.9","-2.99","-3.15","N/A","6.88","-0.17","0.39","2026/04/30","1489.00百萬(美元)","1",""
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(累計)(本基金有相當比重投資於非投資等級之高風險債券)","TFMW","美元","平衡型","2012/05/30","RR3","無","2026/06/12","274.19","4.7","6.7","14.33","34.11","120.8","3.49","1.02","0.32","2026/04/30","20977.00百萬(美元)","3",""
"瀚亞投資-美國特優級債券基金A(美元)","TFMX","美元","公司債券","2004/12/16","RR2","無","2026/06/12","15.43","0.69","0.59","4.35","12.23","54.3","2.87","0.31","0.93","2026/04/30","223.00百萬(美元)","2.5",""
"M＆G北美股息基金A(美元)(本基金並無保證收益及配息)","TFMY","美元","股票型","2018/11/09","RR4","無","2026/06/12","44.4079","4.74","-1.04","9.61","48.01","118.53","9.81","0.25","0.59","2026/04/30","401.00百萬(美元)","1.5",""
"霸菱歐洲精選信託基金-A類美元累積型","TFNA","美元","中小型股","2013/12/16","RR4","無","2026/06/12","80.14","5.87","6.82","8.3","33.41","N/A","11.68","0.18","0.76","2026/04/30","469.00百萬(歐元)","2",""
"霸菱德國增長基金-A類歐元累積型","TFNB","歐元","股票型","2000/08/29","RR4","無","2026/06/12","16.4","4.46","2.05","2.63","46.95","218.45","10.74","0.05","0.9","2026/04/30","366.00百萬(歐元)","2",""
"柏瑞環球基金-柏瑞印度股票基金A","TFNC","美元","股票型","2005/09/12","RR5","無","2026/06/12","83.4969","-0.7","-7.28","-10.17","16.66","567.98","11.63","-0.28","0.95","2026/04/30","568.00百萬(美元)","3",""
"元大全球新興市場精選組合基金","TFNL","台幣","全球組合型股票型","2006/06/27","RR5","無","2026/06/12","23.34","21.25","34.84","61.97","74.7","133.4","13.96","1.01","1.29","2026/05/31","5.1719億","4",""
"元大大中華價值指數基金-新台幣","TFNM","台幣","跨國投資指數型","2009/05/21","RR5","無","2026/06/12","25.448","5.16","5.47","26.8","63.16","154.48","13.9","0.49","0.92","2026/05/31","4.5325億","3",""
"M＆G收益優化基金A(美元避險)","TFNN","美元","債券型","2018/09/07","RR3","無","2026/06/12","12.68","1.06","1.36","4.09","18.2","26.8","2.44","0.33","0.7","2026/04/30","7961.00百萬(歐元)","3.5",""
"凱基醫院及長照產業基金-新臺幣A","TFNO","台幣","跨國投資股票型全球市場","2017/05/02","RR3","無","2026/06/12","16.03","1.58","-2.55","12.81","8.9","60.3","13.77","0.25","0.54","2026/05/31","2.2495億","1.5",""
"凱基醫院及長照產業基金-美元A","TFNP","美元","跨國投資股票型全球市場","2017/05/02","RR3","無","2026/06/12","15.2422","2.32","-3.87","5.84","5.9","52.43","12.17","0.12","0.62","2026/05/31","0.5611億","1.5",""
"貝萊德美國增長基金A2 美元","TFNW","美元","股票型","1999/04/30","RR4","無","2026/06/12","59.54","17","10.85","19.44","84.45","495.4","15.58","0.33","1.24","2026/04/30","423.00百萬(美元)","3.5",""
"野村環球基金-累積類型新臺幣計價","TFNY","台幣","跨國投資股票型全球市場","1988/11/28","RR3","","2026/06/12","41.5","9.21","9.27","24.89","74.15","546.93","10.5","0.6","1.1","2026/05/31","51.723億","3",""
"野村環球基金-美元計價","TFNZ","美元","跨國投資股票型全球市場","2017/05/09","RR3","無","2026/06/12","28.96","9.99","7.86","17.39","69.46","189.6","10.79","0.41","1.18","2026/05/31","4.0988億","2.5",""
"聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/現金)","TFO1","美元","平衡型","2014/12/11","RR3","月配","2026/06/12","9.25","4.71","5.11","13.27","40.53","58.52","4.87","0.68","0.51","2026/04/30","3671.00百萬(美元)","2.5",""
"瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFO2","台幣","全球組合型平衡型","2018/09/26","RR3","月配","2026/06/12","9.75","6.97","9.1","20.71","39.17","57.93","5.65","0.91","0.56","2026/05/31","29.4763億","2.5",""
"瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFO3","美元","全球組合型平衡型","2018/09/26","RR3","月配","2026/06/12","8.44","7.69","8.17","15.53","38.43","54.01","6.09","0.64","0.63","2026/05/31","231.1699億","2.5",""
"貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO4","美元","股票型","2014/10/08","RR3","月配","2026/06/12","9.72","6.77","9.02","13.92","53.22","132.33","5.65","0.61","0.59","2026/04/30","12779.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO5","台幣","多重資產型","2019/09/25","RR3","月配","2026/06/12","9.4014","4.89","4.1","16.52","44.24","53.73","7.01","0.59","0.59","2026/05/31","15.8454億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO6","美元","多重資產型","2019/09/25","RR3","月配","2026/06/12","9.9442","5.63","3.93","13.93","51.32","71.33","6.63","0.53","0.64","2026/05/31","7.7929億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO7","美元","平衡型","2012/08/31","RR3","月配","2026/06/12","130.42","4.72","6.72","14.36","34.15","108.17","3.49","1.02","0.32","2026/04/30","20977.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO8","澳幣","平衡型","2013/03/28","RR3","月配","2026/06/12","9.3","4.65","6.54","13.78","29.86","88.13","3.39","1.01","0.32","2026/04/30","20977.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFO9","美元","債券型","2014/12/19","RR3","月配","2026/06/12","7.64","0.88","1.53","4.71","18.6","46.86","1.33","0.74","0.31","2026/04/30","13958.00百萬(美元)","4","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德亞洲老虎債券基金 A6 美元 (穩定配息)(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFOB","美元","債券型","2012/04/02","RR3","月配","2026/06/12","8.32","-0.02","1.13","6.87","21.19","45.35","2.8","0.56","1.01","2026/04/30","2153.00百萬(美元)","4",""
"富蘭克林華美全球債券組合基金-分配型(本基金之配息來源可能為本金)","TFOG","台幣","全球組合型債券型","2007/05/15","RR3","月配","2026/06/12","6.385","0.78","2.16","10.14","19.21","21.58","3.63","0.68","1.09","2026/05/31","2.9404億","3",""
"摩根基金－美國複合收益債券基金 - JPM 美國複合收益債券(美元)－ A股(每月派息)(本基金之配息來源可能為本金)","TFOH","美元","債券型","2010/04/06","RR2","月配","2026/06/12","8.25","-0.31","0.21","3.74","10.91","41.97","2.34","0.31","0.82","2026/04/30","4672.00百萬(美元)","2.5",""
"摩根基金－環球企業債券基金 - JPM環球企業債券(美元)- A股(每月派息)(本基金之配息來源可能為本金)","TFOJ","美元","債券型","2010/09/03","RR2","月配","2026/06/12","90.1","0.79","0.79","4.27","17.63","64.2","2.58","0.34","0.79","2026/04/30","6174.00百萬(美元)","4",""
"瀚亞投資─亞洲債券基金Aadm(澳幣避險月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFOM","澳幣","債券型","2012/06/18","RR3","月配","2026/06/12","5.846","0.31","0.94","5.26","15.61","32.76","2.28","0.5","0.8","2026/04/30","2420.00百萬(美元)","3.5",""
"瀚亞投資-亞洲債券基金Adm(美元月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFON","美元","債券型","2009/06/01","RR3","月配","2026/06/12","7.377","0.27","0.97","5.74","18.53","68.6","2.35","0.54","0.83","2026/04/30","2420.00百萬(美元)","4",""
"瀚亞投資-優質公司債基金 Adm(美元月配)(本基金配息來源可能為本金)","TFOQ","美元","公司債券","2007/11/30","RR2","月配","2026/06/12","9.286","0.37","0.47","4.2","13.55","N/A","2.61","0.32","0.89","2026/04/30","2848.00百萬(美元)","2.5",""
"新台幣貨幣帳戶(停泊標的)","TFOR","台幣","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"美元貨幣帳戶(停泊標的)","TFOS","美元","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"澳幣貨幣帳戶(停泊標的)","TFOT","澳幣","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"摩根基金－亞太入息基金 - JPM亞太入息(美元)－ A股(每月派息)(本基金之配息來源可能為本金且並無保證收益及配息)","TFOV","美元","平衡型","2012/05/25","RR3","月配","2026/06/12","122.47","5.33","8.87","19.29","41.13","133.02","6.52","0.74","0.42","2026/04/30","1575.00百萬(美元)","3",""
"聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP1","美元","債券型","2014/01/09","RR3","月配","2026/06/12","9.01","0.8","0.68","4.2","17.13","40.07","2.74","0.31","0.72","2026/04/30","21661.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP2","澳幣","債券型","2014/01/14","RR3","月配","2026/06/12","8.49","0.77","0.71","3.82","13.95","35.62","2.72","0.27","0.71","2026/04/30","21661.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP3","美元","債券型","2014/02/20","RR3","月配","2026/06/12","9.33","1.14","1.94","5.14","26.14","56.9","0.91","1.21","0.23","2026/04/30","1745.00百萬(美元)","4.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP4","台幣","多重資產型","2018/04/23","RR3","月配","2026/06/12","8.53","9.18","9.24","18.96","28.99","56.82","6.95","0.68","0.43","2026/05/31","270.8169億","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP5","美元","多重資產型","2020/07/21","RR3","月配","2026/06/12","7.7","-0.37","-0.37","3.28","15.6","11.18","3.43","0.17","0.19","2026/05/31","1.2589億","1.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP6","美元","平衡型","2012/10/16","RR3","月配","2026/06/12","8.7718","7.76","6.77","15.84","40.45","179.73","6.38","0.62","0.44","2026/04/30","56790.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP7","歐元","平衡型","2013/05/02","RR3","月配","2026/06/12","8.2576","7.21","5.74","13.37","32.8","108.31","6.34","0.53","0.44","2026/04/30","56790.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP8","澳幣","平衡型","2012/10/15","RR3","月配","2026/06/12","8.0922","7.71","6.62","15.17","36.08","176.9","6.36","0.6","0.44","2026/04/30","56790.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFP9","美元","股票型","2013/10/02","RR4","月配","2026/06/12","11.7479","7.13","9.49","17.33","54","155.48","9.86","0.45","0.83","2026/04/30","1681.00百萬(歐元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-美國收益基金 AT股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPB","美元","債券型","2002/09/16","RR3","月配","2026/06/12","6.29","0.94","0.75","4.2","17.14","193.3","2.77","0.31","0.72","2026/04/30","21661.00百萬(美元)","3.5",""
"聯博-美國收益基金AT股澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPC","澳幣","債券型","2010/07/30","RR3","月配","2026/06/12","10.2","0.85","0.69","3.84","13.95","78.02","2.83","0.26","0.74","2026/04/30","21661.00百萬(美元)","3",""
"元大全球不動產證券化基金(B)-配息型(基金之配息來源可能為本金)","TFPQ","台幣","不動產證券化型","2005/06/02","RR4","月配","2026/06/12","11.94","11.07","24.11","35.75","53.56","105.27","10.65","0.82","0.86","2026/05/31","8.7822億","5",""
"貝萊德全球股票收益基金 A6 美元 (穩定配息)(基金之配息來源可能為本金)","TFPT","美元","股票型","2012/02/01","RR3","月配","2026/06/12","19.76","7.33","6.29","17.87","43.38","176.57","8.05","0.56","0.71","2026/04/30","1080.00百萬(美元)","3",""
"貝萊德亞洲老虎債券基金A8多幣別穩定月配息股份-澳幣避險(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFPU","澳幣","債券型","2013/02/20","RR3","月配","2026/06/12","8.06","0.06","1.15","6.58","18.22","33.04","2.7","0.56","1","2026/04/30","2153.00百萬(美元)","4",""
"安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ1","美元","債券型","2017/03/01","RR3","月配","2026/06/12","8.1831","0.42","0.54","4.65","16.4","24.7","1.98","0.49","0.55","2026/04/30","370.00百萬(美元)","4","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)(2026/2/6暫停新申購)","TFQ2","美元","平衡型","2022/01/03","RR3","月配","2026/06/12","84.48","4.79","4.91","13.78","36.81","21.69","5.24","0.65","0.53","2026/04/30","900.00百萬(美元)","2.5","★2026/2/6暫停新申購★僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ5","美元","平衡型","2014/12/11","RR3","月配","2026/06/12","9.25","4.71","5.11","13.27","40.53","58.52","4.87","0.68","0.51","2026/04/30","3671.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ6","美元","全球組合型平衡型","2018/09/26","RR3","月配","2026/06/12","8.44","7.69","8.17","15.53","38.43","54.01","6.09","0.64","0.63","2026/05/31","231.1699億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFQ7","台幣","全球組合型平衡型","2018/09/26","RR3","月配","2026/06/12","9.75","6.97","9.1","20.71","39.17","57.93","5.65","0.91","0.56","2026/05/31","29.4763億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A(Mdis)股(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)","TFQ9","美元","平衡型","1999/07/01","RR3","月配","2026/06/12","9.98","3.39","6.26","13.19","29.91","317.02","3.38","0.96","0.24","2026/04/30","12321.00百萬(美元)","3",""
"施羅德環球基金系列 - 環球收益股票 (美元)A1-月配固定(基金之配息來源可能為本金)","TFQA","美元","股票型","2005/07/29","RR3","月配","2026/06/12","156.2305","7.17","11.94","24.14","47.04","208.19","11.66","0.53","0.61","2026/04/30","268.00百萬(美元)","4",""
"瀚亞投資─美國優質債券基金Aadm(澳幣避險月配)(本基金配息來源可能為本金)","TFQF","澳幣","公司債券","2012/06/18","RR2","月配","2026/06/12","8.453","0.54","0.5","4.12","12.82","46.2","2.55","0.32","0.85","2026/04/30","417.00百萬(美元)","2.5",""
"瀚亞投資─優質公司債基金Aadmc1(澳幣避險穩定月配) (本基金配息來源可能為本金)","TFQG","澳幣","公司債券","2013/03/01","RR2","月配","2026/06/12","7.202","0.41","0.41","3.69","10.46","28.92","2.54","0.28","0.86","2026/04/30","2848.00百萬(美元)","2",""
"景順健康護理創新基金A-年配息股 美元","TFQJ","美元","健康護理股","1994/03/03","RR3","無","2026/06/12","204.89","1.47","-2.38","10.03","16.67","N/A","12.87","0.2","1.01","2026/04/30","223.00百萬(美元)","3",""
"聯博-短期債券基金 AT股美元(基金之配息來源可能為本金)","TFQK","美元","債券型","2002/09/26","RR2","月配","2026/06/12","7.22","0.83","1.09","2.9","12.19","N/A","0.98","0.48","0.21","2026/04/30","407.00百萬(美元)","3",""
"聯博-歐洲收益基金 AT股歐元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFQO","歐元","債券型","2003/10/09","RR3","月配","2026/06/12","5.78","1.05","0.52","1.2","14.8","119.73","2.46","-0.0003","0.42","2026/04/30","1157.00百萬(歐元)","2.5",""
"貝萊德亞洲老虎債券基金 A3 美元(基金有相當比重投資於非投資等級之高風險債券)","TFQQ","美元","債券型","2003/09/01","RR3","月配","2026/06/12","10.28","0.004","1.07","6.86","21.28","129.68","2.8","0.56","1.01","2026/04/30","2153.00百萬(美元)","4",""
"貝萊德美元優質債券基金 A3 美元","TFQS","美元","債券型","2003/09/01","RR2","月配","2026/06/12","15","-0.04","0.58","4.42","11.15","78.67","2.46","0.37","0.9","2026/04/30","530.00百萬(美元)","3",""
"貝萊德環球政府債券基金 A3 美元","TFQU","美元","市政債券","2003/09/01","RR2","月配","2026/06/12","19.51","0.24","0.11","1.93","9.21","77.91","2.28","0.09","1.05","2026/04/30","813.00百萬(美元)","3.5",""
"野村全球高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFQV","台幣","跨國投資股票型全球市場","2007/10/01","RR3","季配","2026/06/12","24.52","18.33","26.96","48.38","100.24","145.11","14.25","0.81","1.16","2026/05/31","1.4472億","3.5",""
"野村亞太高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFQW","台幣","跨國投資股票型區域型","2007/10/01","RR5","季配","2026/06/12","17.24","22.08","46.74","97.38","95.93","90.84","22.2","0.92","1.16","2026/05/31","0.2946億","3",""
"安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFR1","美元","平衡型","2020/02/03","RR3","月配","2026/06/12","8.967","7.76","6.78","15.84","40.46","64.67","6.38","0.62","0.44","2026/04/30","56790.00百萬(美元)","2.5",""
"景順多元收益成長基金 A-穩定月配息(美元對沖)股美元(基金之配息來源可能為本金)_(月配/現金)","TFR2","美元","平衡型","2020/03/04","RR3","月配","2026/06/12","10.9174","3.81","5","9.49","35.39","59.17","4.91","0.47","0.38","2026/04/30","2230.00百萬(歐元)","2",""
"景順全球科技基金M8月配息型新台幣(基金之配息來源可能為本金)","TFR3","台幣","跨國投資股票型全球市場","2023/10/27","RR4","月配","2026/06/11","18.41","20.03","21.22","53.62","N/A","124.96","18.04","0.7","1.41","2026/05/31","4.0477億","",""
"安盛環球基金－最佳收益基金A DIS「fl」美元(避險)(月配息)pf(基金之配息來源可能為本金)","TFR4","美元","平衡型","2022/03/07","RR3","月配","2026/06/12","100.42","8.68","11.49","18.01","36.96","42.91","7.04","0.64","0.55","2026/04/30","411.00百萬(歐元)","3",""
"野村基金(愛爾蘭系列)-全球多元收益債券基金(TD美元類股)(本基金之配息來源可能為本金且有相當比重投資於非投資等級之高風險債券且並無保證收益及配息)","TFR5","美元","債券型","2021/07/15","RR3","月配","2026/06/12","72.0554","0.8","1.59","6.61","21.01","3.72","3.16","0.48","0.93","2026/04/30","2575.00百萬(美元)","4",""
"景順環球高評級企業債券基金E-穩定月配息股美元(基金之配息來源可能為本金)_(月配/現金)","TFR6","美元","公司債券","2020/03/04","RR2","月配","2026/06/12","7.0702","0.58","0.55","4.2","18.04","3.04","2.2","0.38","0.69","2026/04/30","1190.00百萬(美元)","3",""
"M＆G收益優化基金A(美元避險月配)F(本基金配息來源可能為本金)","TFR7","美元","債券型","2020/03/02","RR3","月配","2026/06/12","85.0507","0.05","0.69","4.35","17.84","N/A","2.44","0.33","0.7","2026/04/30","7961.00百萬(歐元)","3.5",""
"安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFR8","美元","債券型","2020/04/15","RR3","月配","2026/06/12","7.4195","0.42","0.54","4.65","16.41","13.98","1.98","0.49","0.55","2026/04/30","370.00百萬(美元)","4",""
"施羅德環球基金系列－環球多元收益(美元)A-月配固定(本基金之配息來源可能為本金)","TFR9","美元","平衡型","2018/02/14","RR3","月配","2026/06/12","107.2556","2.15","4.6","14.21","37.39","58.65","4.46","0.79","0.32","2026/04/30","1567.00百萬(美元)","3",""
"貝萊德世界債券基金 A3 美元(本基金非屬環境、社會及治理相關主題基金)","TFRB","美元","債券型","2004/04/02","RR2","月配","2026/06/12","53.31","0.39","0.67","2.9","12.53","48.79","2.34","0.2","0.75","2026/04/30","941.00百萬(美元)","3",""
